"start","connection","end","strength","state"
"BrahMos","has_type","Surface-to-surface missile","0.2","0"
"BrahMos","has_variant","BrahMos-II","0.2","0"
"BrahMos","has_warhead","armour-piercing","0.1","0"
"BrahMos","launched_from","Fighter Aircraft","0.1","0"
"BrahMos","launched_from","Land-based TEL","0.1","0"
"BrahMos","launched_from","Submarine","0.1","0"
"BrahMos","launched_from","Warship","0.1","0"
"BrahMos","made_by","BrahMos Aerospace Limited","0.2","0"
"BrahMos","operated_by","Indian Air Force","0.1","0"
"BrahMos","operated_by","Indian Army","0.1","0"
"BrahMos","operated_by","Indian Navy","0.1","0"
"BrahMos","operated_by","Philippine Marine Corps","0.1","0"
"BrahMos","originated_in","India","0.1","0"
"BrahMos","originated_in","Russia","0.1","0"
"BrahMos","used_in","2025 India–Pakistan conflict","0.1","0"
"BrahMos-II","designed_by","Defence Research and Development Organisation","0.1","0"
"BrahMos-II","designed_by","NPO Mashinostroyenia","0.1","0"
"BrahMos-II","has_type","Air-launched cruise missile","0.1","0"
"BrahMos-II","has_type","Anti-ship missile","0.1","0"
"BrahMos-II","has_type","Cruise missile","0.1","0"
"BrahMos-II","has_type","Hypersonic","0.1","0"
"BrahMos-II","has_type","Land-attack missile","0.1","0"
"BrahMos-II","has_type","Surface-to-surface missile","0.1","0"
"BrahMos-II","launched_from","Ship, submarine, aircraft and land-based mobile launchers.","0.1","0"
"BrahMos-II","made_by","BrahMos Aerospace Limited","0.1","0"
"BrahMos-II","originated_in","India Russia","0.1","0"
"Brazo","has_type","Anti-radiation missile","0.1","0"
"Brazo","has_warhead","Continuous rod","0.1","0"
"Brazo","made_by","Hughes Aircraft","0.1","0"
"Brazo","operated_by","United States Air Force","0.1","0"
"Brazo","operated_by","United States Navy","0.1","0"
"Brazo","originated_in","United States","0.1","0"
"Bright House Networks","has_key_person","CEO","0.0","0"
"Bright House Networks","has_key_person","CFO","0.0","0"
"Bright House Networks","has_key_person","EVP","0.0","0"
"Bright House Networks","has_key_person","President","0.0","0"
"Bright House Networks","headquartered_in","New York","0.0","0"
"Bright House Networks","headquartered_in","Syracuse","0.0","0"
"Bright House Networks","headquartered_in","United States","0.0","0"
"Bright House Networks","in_industry","Telecommunications","0.0","0"
"Bright House Networks","owned_by","Advance Publications","0.0","0"
"Brill Publishers","founded_by","Jordaan Luchtmans","0.0","0"
"Brill Publishers","owned_by","De Gruyter Brill","0.0","0"
"Brimstone (missile)","designed_by","GEC-Marconi","0.1","0"
"Brimstone (missile)","guided_by","INS","0.1","0"
"Brimstone (missile)","guided_by","active radar homing","0.1","0"
"Brimstone (missile)","guided_by","laser guidance","0.1","0"
"Brimstone (missile)","guided_by","millimetric-wave","0.1","0"
"Brimstone (missile)","has_type","Air-to-surface missile","0.1","0"
"Brimstone (missile)","has_type","Surface-to-surface missile","0.1","0"
"Brimstone (missile)","has_variant","Single mode Dual mode sensor Brimstone 2 Brimstone 3","0.1","0"
"Brimstone (missile)","has_warhead","HEAT","0.1","0"
"Brimstone (missile)","launched_from","Eurofighter Typhoon","0.1","0"
"Brimstone (missile)","launched_from","Protector","0.1","0"
"Brimstone (missile)","launched_from","Tornado GR4","0.1","0"
"Brimstone (missile)","made_by","Henlow","0.1","0"
"Brimstone (missile)","made_by","MBDA UK","0.1","0"
"Brimstone (missile)","operated_by","Armed Forces of Ukraine","0.1","0"
"Brimstone (missile)","operated_by","German Air Force","0.1","0"
"Brimstone (missile)","operated_by","Royal Air Force","0.1","0"
"Brimstone (missile)","operated_by","Royal Saudi Air Force","0.1","0"
"Brimstone (missile)","originated_in","UK","0.1","0"
"Brimstone (missile)","used_in","Operation Ellamy","0.1","0"
"Brimstone (missile)","used_in","Operation Herrick","0.1","0"
"Brimstone (missile)","used_in","Operation Shader","0.1","0"
"Brimstone (missile)","used_in","Operation Telic","0.1","0"
"Brimstone (missile)","used_in","Russo-Ukrainian War","0.1","0"
"Bristol Beaufighter","derived_from","Bristol Beaufort","0.0","0"
"Bristol Beaufighter","has_type","Heavy fighter","0.1","0"
"Bristol Beaufighter","has_type","Torpedo bomber","0.1","0"
"Bristol Beaufighter","has_type","strike aircraft","0.1","0"
"Bristol Beaufighter","made_by","Bristol Aeroplane Company","0.1","0"
"Bristol Beaufighter","operated_by","Royal Air Force","0.1","0"
"Bristol Beaufighter","operated_by","Royal Australian Air Force","0.1","0"
"Bristol Beaufighter","operated_by","Royal Canadian Air Force","0.1","0"
"Bristol Blenheim","designed_by","Frank Barnwell","0.1","0"
"Bristol Blenheim","has_type","Medium bomber","0.1","0"
"Bristol Blenheim","has_type","Night fighter","0.1","0"
"Bristol Blenheim","has_type","Reconnaissance","0.1","0"
"Bristol Blenheim","has_variant","Bristol Beaufort","0.1","0"
"Bristol Blenheim","has_variant","Bristol Fairchild Bolingbroke","0.1","0"
"Bristol Blenheim","made_by","Bristol Aeroplane Company","0.1","0"
"Bristol Blenheim","operated_by","Finnish Air Force","0.1","0"
"Bristol Blenheim","operated_by","Royal Air Force","0.1","0"
"Bristol Blenheim","operated_by","Royal Canadian Air Force","0.1","0"
"Bristol Blenheim","operated_by","Royal Yugoslav Air Force","0.1","0"
"Bristol Brigand","derived_from","Bristol Buckingham","0.0","0"
"Bristol Brigand","has_type","Anti-shipping","0.1","0"
"Bristol Brigand","has_type","dive bomber","0.1","0"
"Bristol Brigand","has_type","ground attack","0.1","0"
"Bristol Brigand","has_type","torpedo bomber","0.1","0"
"Bristol Brigand","made_by","Bristol Aeroplane Company","0.1","0"
"Bristol Brigand","operated_by","Royal Air Force","0.1","0"
"Bristol Brigand","originated_in","UK","0.1","0"
"Bristol Scout","designed_by","Frank Barnwell","0.1","0"
"Bristol Scout","has_type","single-seat scout/fighter","0.1","0"
"Bristol Scout","made_by","British and Colonial Aeroplane Company","0.1","0"
"Bristol Scout","operated_by","Australian Flying Corps","0.1","0"
"Bristol Scout","operated_by","Royal Flying Corps","0.1","0"
"Bristol Scout","operated_by","Royal Naval Air Service","0.1","0"
"British Aerospace","headquartered_in","Farnborough","0.0","0"
"British Aerospace","headquartered_in","Hampshire","0.0","0"
"British Aerospace","in_industry","Aerospace","0.0","0"
"British Aerospace","makes","Aircraft","0.1","0"
"British Aerospace","owns","Britten-Norman","0.1","0"
"British Aerospace","owns","Rover Group","0.1","0"
"British Aerospace Sea Harrier","derived_from","Hawker Siddeley Harrier","0.0","0"
"British Aerospace Sea Harrier","has_type","strike fighter","0.1","0"
"British Aerospace Sea Harrier","made_by","British Aerospace","0.1","0"
"British Aerospace Sea Harrier","made_by","Hawker Siddeley","0.1","0"
"British Aerospace Sea Harrier","operated_by","Indian Navy","0.1","0"
"British Aerospace Sea Harrier","operated_by","Royal Navy","0.1","0"
"British Aerospace Sea Harrier","originated_in","UK","0.1","0"
"British Overseas Airways Corporation","has_key_person","Basil Smallpeice","0.0","0"
"British Overseas Airways Corporation","has_key_person","Giles Guthrie","0.0","0"
"British Overseas Airways Corporation","has_key_person","Matthew Slattery","0.0","0"
"British Overseas Airways Corporation","has_key_person","Whitney Straight","0.0","0"
"British Overseas Airways Corporation","headquartered_in","England","0.0","0"
"British Overseas Airways Corporation","headquartered_in","Heathrow Airport","0.0","0"
"British Overseas Airways Corporation","headquartered_in","Hillingdon","0.0","0"
"British heavy tanks of the First World War","designed_by","Walter Gordon Wilson","0.1","0"
"British heavy tanks of the First World War","designed_by","William Tritton","0.1","0"
"British heavy tanks of the First World War","has_type","Heavy tank","0.1","0"
"British heavy tanks of the First World War","has_variant","Gun Carrier Mark I","0.1","0"
"British heavy tanks of the First World War","has_variant","Mark IV","0.1","0"
"British heavy tanks of the First World War","has_variant","Mark IX","0.1","0"
"British heavy tanks of the First World War","has_variant","Mark V","0.1","0"
"British heavy tanks of the First World War","has_variant","Mark VI","0.1","0"
"British heavy tanks of the First World War","has_variant","Mark VIII","0.1","0"
"British heavy tanks of the First World War","made_by","Lincoln","0.1","0"
"British heavy tanks of the First World War","made_by","Metropolitan Carriage","0.1","0"
"British heavy tanks of the First World War","made_by","William Foster & Co.","0.1","0"
"Bulgari","makes","Jewellery","0.1","0"
"Bulgari","makes","accessories","0.1","0"
"Bulgari","makes","cosmetics","0.1","0"
"Bulgari","makes","fragrances","0.1","0"
"Bulgari","makes","hotels","0.1","0"
"Bulgari","makes","watches","0.1","0"
"Burroughs Corporation","makes","Payment processors","0.0","0"
"BuzzFeed","founded_by","John S. Johnson III","0.0","0"
"BuzzFeed","founded_by","Jonah Peretti","0.0","0"
"BuzzFeed","has_key_person","CEO","0.0","0"
"BuzzFeed","has_key_person","Jonah Peretti","0.0","0"
"BuzzFeed","has_key_person","publisher","0.0","0"
"BuzzFeed","headquartered_in","New York","0.0","0"
"BuzzFeed","headquartered_in","New York City","0.0","0"
"BuzzFeed","in_industry","Online media","0.0","0"
"BuzzFeed","makes","Entertainment News","0.1","0"
"BuzzFeed","owns","HuffPost","0.1","0"
"C-101","guided_by","Radar","0.1","0"
"C-101","has_type","air to surface","0.1","0"
"C-101","has_type","anti-ship","0.1","0"
"C-101","has_warhead","300 kg warhead","0.1","0"
"C-101","launched_from","Air, surface","0.1","0"
"C-101","made_by","China Aerospace Science and Industry Corporation","0.1","0"
"C-101","operated_by","China","0.1","0"
"C-101","originated_in","China","0.1","0"
"C-704","guided_by","ARH","0.1","0"
"C-704","guided_by","IR","0.1","0"
"C-704","has_type","Anti-ship","0.1","0"
"C-704","has_type","air-to-surface","0.1","0"
"C-704","has_warhead","130 kg warhead (C-704) 110-130 kg warhead (C-705)","0.1","0"
"C-704","launched_from","Air & surface","0.1","0"
"C-704","made_by","China Aerospace Science and Industry Corporation","0.1","0"
"C-704","operated_by","Bangladesh","0.1","0"
"C-704","operated_by","China","0.1","0"
"C-704","operated_by","Egypt","0.1","0"
"C-704","operated_by","Indonesia","0.1","0"
"C-704","operated_by","Iran","0.1","0"
"C-704","operated_by","Pakistan","0.1","0"
"C-704","originated_in","China","0.1","0"
"C-SPAN","founded_by","Brian Lamb","0.0","0"
"C-SPAN","has_key_person","Patrick J. Esser","0.0","0"
"C-SPAN","has_key_person","chair","0.0","0"
"C-SPAN","headquartered_in","Capitol Hill","0.0","0"
"CA Technologies","makes","Enterprise software","0.1","0"
"CAIG Wing Loong","designed_by","Chengdu Aircraft Design Institute","0.0","0"
"CAIG Wing Loong","has_type","MALE","0.0","0"
"CAIG Wing Loong","has_type","UCAV","0.0","0"
"CAIG Wing Loong","made_by","Chengdu Aircraft Industry Group","0.0","0"
"CAIG Wing Loong","operated_by","Egyptian Air Force","0.0","0"
"CAIG Wing Loong","operated_by","Pakistan Air Force","0.0","0"
"CAIG Wing Loong","operated_by","People's Liberation Army Air Force","0.0","0"
"CAIG Wing Loong","operated_by","United Arab Emirates Air Force","0.0","0"
"CAIG Wing Loong II","designed_by","Chengdu Aircraft Design Institute","0.0","0"
"CAIG Wing Loong II","has_type","MALE","0.0","0"
"CAIG Wing Loong II","has_type","UCAV","0.0","0"
"CAIG Wing Loong II","made_by","Chengdu Aircraft Industry Group","0.0","0"
"CAIG Wing Loong II","operated_by","Pakistan Air Force","0.0","0"
"CAIG Wing Loong II","operated_by","People's Liberation Army Air Force","0.0","0"
"CASIC WJ","has_type","Unmanned aerial vehicle","0.0","0"
"CASIC WJ","made_by","China Aerospace Science and Industry Corporation","0.0","0"
"CASIC WJ","operated_by","People's Liberation Army Air Force","0.0","0"
"CASIC WJ","originated_in","China","0.0","0"
"CBC Television","has_key_person","Barbara Williams, executive vice president, CBC English-language services","0.0","0"
"CBC Television","headquartered_in","Canadian Broadcasting Centre","0.0","0"
"CBC Television","headquartered_in","Ontario","0.0","0"
"CBC Television","headquartered_in","Toronto","0.0","0"
"CBU-87 Combined Effects Munition","designed_by","Honeywell Defense and Marine Systems","0.1","0"
"CBU-87 Combined Effects Munition","has_type","Cluster munition","0.1","0"
"CBU-87 Combined Effects Munition","has_type","Cluster submunition","0.1","0"
"CBU-87 Combined Effects Munition","has_warhead","202 BLU-97/B submunitions bomblets","0.1","0"
"CBU-87 Combined Effects Munition","has_warhead","cyclotol","0.1","0"
"CBU-87 Combined Effects Munition","has_warhead","zirconium","0.1","0"
"CBU-87 Combined Effects Munition","launched_from","A-10","0.1","0"
"CBU-87 Combined Effects Munition","launched_from","AV-8B","0.1","0"
"CBU-87 Combined Effects Munition","launched_from","B-1B","0.1","0"
"CBU-87 Combined Effects Munition","launched_from","B-52","0.1","0"
"CBU-87 Combined Effects Munition","launched_from","F-15E","0.1","0"
"CBU-87 Combined Effects Munition","launched_from","F-16","0.1","0"
"CBU-87 Combined Effects Munition","made_by","General Dynamics Ordnance and Tactical Systems","0.1","0"
"CBU-87 Combined Effects Munition","made_by","Northrop Grumman","0.1","0"
"CBU-87 Combined Effects Munition","operated_by","Egypt","0.1","0"
"CBU-87 Combined Effects Munition","operated_by","Netherlands","0.1","0"
"CBU-87 Combined Effects Munition","operated_by","Saudi Arabia","0.1","0"
"CBU-87 Combined Effects Munition","operated_by","Turkey","0.1","0"
"CBU-87 Combined Effects Munition","operated_by","United States","0.1","0"
"CBU-87 Combined Effects Munition","originated_in","United States","0.1","0"
"CBU-87 Combined Effects Munition","used_in","2003 invasion of Iraq","0.1","0"
"CBU-87 Combined Effects Munition","used_in","Gulf War","0.1","0"
"CBU-87 Combined Effects Munition","used_in","Operation Allied Force","0.1","0"
"CBU-87 Combined Effects Munition","used_in","Operation Sinai","0.1","0"
"CBU-97 Sensor Fuzed Weapon","designed_by","Textron Systems","0.1","0"
"CBU-97 Sensor Fuzed Weapon","guided_by","Active laser","0.1","0"
"CBU-97 Sensor Fuzed Weapon","guided_by","Passive IR","0.1","0"
"CBU-97 Sensor Fuzed Weapon","has_type","Cluster bomb","0.1","0"
"CBU-97 Sensor Fuzed Weapon","has_type","Cluster bomb submunition","0.1","0"
"CBU-97 Sensor Fuzed Weapon","has_variant","BLU-108B/B","0.1","0"
"CBU-97 Sensor Fuzed Weapon","has_variant","CBU-105","0.1","0"
"CBU-97 Sensor Fuzed Weapon","launched_from","A-10","0.1","0"
"CBU-97 Sensor Fuzed Weapon","launched_from","B-1B","0.1","0"
"CBU-97 Sensor Fuzed Weapon","launched_from","B-52H","0.1","0"
"CBU-97 Sensor Fuzed Weapon","launched_from","F-111","0.1","0"
"CBU-97 Sensor Fuzed Weapon","launched_from","F-15E","0.1","0"
"CBU-97 Sensor Fuzed Weapon","launched_from","F-16","0.1","0"
"CBU-97 Sensor Fuzed Weapon","launched_from","SEPECAT Jaguar","0.1","0"
"CBU-97 Sensor Fuzed Weapon","operated_by","India","0.1","0"
"CBU-97 Sensor Fuzed Weapon","operated_by","Oman","0.1","0"
"CBU-97 Sensor Fuzed Weapon","operated_by","Saudi Arabia","0.1","0"
"CBU-97 Sensor Fuzed Weapon","operated_by","South Korea","0.1","0"
"CBU-97 Sensor Fuzed Weapon","operated_by","Turkey","0.1","0"
"CBU-97 Sensor Fuzed Weapon","operated_by","United States","0.1","0"
"CBU-97 Sensor Fuzed Weapon","originated_in","United States","0.1","0"
"CBU-97 Sensor Fuzed Weapon","used_in","Operation Iraqi Freedom","0.1","0"
"CEA Technologies","founded_by","Ian Croser David Gaul","0.0","0"
"CEA Technologies","headquartered_in","Canberra","0.0","0"
"CEA Technologies","in_industry","Defense","0.0","0"
"CEA Technologies","in_industry","Radar","0.0","0"
"CJ-10 (missile)","guided_by","DSMAC","0.1","0"
"CJ-10 (missile)","guided_by","INS","0.1","0"
"CJ-10 (missile)","guided_by","Sat","0.1","0"
"CJ-10 (missile)","guided_by","TERCOM","0.1","0"
"CJ-10 (missile)","has_type","Air-launched cruise missile","0.1","0"
"CJ-10 (missile)","has_type","Anti-ship missile","0.1","0"
"CJ-10 (missile)","has_type","Cruise missile","0.1","0"
"CJ-10 (missile)","has_type","Land-attack missile","0.1","0"
"CJ-10 (missile)","has_type","Submarine-launched cruise missile","0.1","0"
"CJ-10 (missile)","has_warhead","conventional","0.1","0"
"CJ-10 (missile)","has_warhead","nuclear","0.1","0"
"CJ-10 (missile)","launched_from","Transporter erector launcher","0.1","0"
"CJ-10 (missile)","made_by","China Aerospace Science and Industry Corporation","0.1","0"
"CJ-10 (missile)","operated_by","China","0.1","0"
"CJ-10 (missile)","originated_in","China","0.1","0"
"Cadillac Gage Commando","has_type","Armored car","0.1","0"
"Cadillac Gage Commando","has_type","Armored personnel carrier","0.1","0"
"Cadillac Gage Commando","has_type","Internal security vehicle","0.1","0"
"Cadillac Gage Commando","has_variant","See Variants","0.1","0"
"Cadillac Gage Commando","made_by","Cadillac Gage","0.1","0"
"Cambridge Analytica","founded_by","Alexander Nix","0.0","0"
"Cambridge Analytica","founded_by","Alexander Oakes","0.0","0"
"Cambridge Analytica","founded_by","Nigel Oakes","0.0","0"
"Cambridge Analytica","has_key_person","Alexander Nix","0.0","0"
"Cambridge Analytica","has_key_person","CEO","0.0","0"
"Cambridge Analytica","has_key_person","Julian Wheatland","0.0","0"
"Cambridge Analytica","has_key_person","Rebekah Mercer","0.0","0"
"Cambridge Analytica","has_key_person","Robert Mercer","0.0","0"
"Cambridge Analytica","has_key_person","Steve Bannon","0.0","0"
"Cambridge Analytica","headquartered_in","London, England","0.0","0"
"Cambridge Analytica","owned_by","SCL Group","0.0","0"
"Cameco","has_key_person","CEO","0.0","0"
"Cameco","has_key_person","chairman","0.0","0"
"Cameco","has_key_person","president","0.0","0"
"Cameco","headquartered_in","Saskatchewan","0.0","0"
